	DocName	Text	Agitation	Anger	Fear	Joy	Love	Sadness	Context	ID	label
7628	Vom „guten, alten“ Onkel Blüthgen, Victor	"Doch einst — der Mai kam just heran,
Die Luft war lenzestrunken —
Da ist sie mit einem jungen Mann
Vor ihm aufs Knie gesunken.
Sie flehten, dass sein Segenswort
Ihr dauernd Glück gestalte.
Wie stand er so erschrocken dort.
Der Onkel, der „gute, alte“!"	1.0	0.0	1.0	1.0	0.0	0.0	"Vom „guten, alten“ Onkel
Blüthgen, Victor Er zählte schon in die vierzig Jahr,
Der Onkel, der „gute, alte“;
Er nahm sie aus der Geschwisterschaar,
Dass sie sein Haus verwalte,
Und Alles pries den edlen Mann,
Wie er sie väterlich halte.
Was Wunder, dass er ihr Herz gewann,
Der Onkel, der „gute, alte“! Sie war so rosig und kerngesund,
Und konnte so reizend schmeicheln;
Er liess sich küssen von ihrem Mund
Und liess sich geduldig streicheln;
Wie weich sie wischte von seiner Stirn
Die böse, die Sorgenfalte!
Er hatte sie lieb, die „schmucke Dirn“,
Der Onkel, der „gute, alte“. Sie durfte sich putzen nach Herzenslust
Er schenkte ihr Sammet und Seide;
Er schmückte des „Töchterchens“ junge Brust
Mit funkelndem Geschmeide.
Sie hing am Arm ihm überall;
Und kam der Winter, der kalte,
So ging er getreuHch auf jeden Ball,
Der Onkel, der „gute, alte“. Nur eines sah er niemals gern,
Es machte ihn still und verdriesslich:
Das Seufzen und Schmachten junger Herrn,
Das fand er unerspriesslich.
Sie selber sprach, dass sie's für Wind
Und eitel Thorheit halte.
Er freute sich über sein „kluges Kind“,
Der Onkel, der „gute, alte“. Doch einst — der Mai kam just heran,
Die Luft war lenzestrunken —
Da ist sie mit einem jungen Mann
Vor ihm aufs Knie gesunken.
Sie flehten, dass sein Segenswort
Ihr dauernd Glück gestalte.
Wie stand er so erschrocken dort.
Der Onkel, der „gute, alte“!"	l00160012	AGITATION#FEAR#JOY
1763	Das Schloß Boncourt Chamisso, Adalbert von	"So stehst du, o Schloß meiner Väter,
Mir treu und fest in dem Sinn,
Und bist von der Erde verschwunden,
Der Pflug geht über dich hin."	1.0	0.0	0.0	0.0	0.0	0.0	"Hoch ragt aus schatt'gen Gehegen
Ein schimmerndes Schloß hervor,
Ich kenne die Thürme, die Zinnen,
Die steinerne Brücke, das Thor. Es schauen vom Wappenschilde
Die Löwen so traulich mich an,
Ich grüße die alten Bekannten,
Und eile den Burghof hinan. Dort liegt die Sphinx am Brunnen,
Dort grünt der Feigenbaum,
Dort, hinter diesen Fenstern,
Verträumt' ich den ersten Traum. Ich tret' in die Burgkapelle
Und suche des Ahnherrn Grab,
Dort ist's, dort hängt vom Pfeiler
Das alte Gewaffen herab. Noch lesen umflort die Augen
Die Züge der Inschrift nicht,
Wie hell durch die bunten Scheiben
Das Licht darüber auch bricht. So stehst du, o Schloß meiner Väter,
Mir treu und fest in dem Sinn,
Und bist von der Erde verschwunden,
Der Pflug geht über dich hin."	l00200015	AGITATION
2859	Ach, du fliehst vergebens Geibel, Emanuel	"Muth, der sturmentgegen
Neuen Pfad sich bahnt,
Demuth, die den Segen
Auch im Trübsal ahnt."	0.0	0.0	0.0	0.0	0.0	0.0	"Ach, du fliehst vergebens,
Was dich härmt und kränkt;
Keinem wird des Lebens
Bittrer Zoll geschenkt. Wenn der erste süße
Jugendleichtsinn schwand,
Bleibt dir an die Füße
Stets ein Weh gebannt. Zu den höchsten Matten,
Unter's stillste Dach
Wandelt, wie dein Schatten,
Dir die Sorge nach; Mischt zu jedem Glanze
Sich als Nebel still,
Nagt an jedem Kranze,
Der dir blühen will; Bis du, unter Schmerzen,
An durchkämpftem Tag
Dir errangst im Herzen,
Was sie bänd'gen mag: Muth, der sturmentgegen
Neuen Pfad sich bahnt,
Demuth, die den Segen
Auch im Trübsal ahnt."	l00200157	NONE
6774	Kürzeste Nacht Lingg, Hermann l00160198	"In Furcht, dass bald das süsse Dunkel fehle,
Eilt Liebe, heisser Brust an Brust zu drücken,
Und tauscht im Kusse lechzend Seel um Seele."	1.0	0.0	1.0	0.0	1.0	0.0	"Kürzeste Nacht
Lingg, Hermann Noch sprüht des längsten Tages warme Quelle
Lebendig fort, es wagen sich verstohlen
Die Träume nur, und nur mit scheuen Sohlen
Die Stern auf dieser Nacht saphirne Schwelle. Kaum sank der Abend in die Dämmerwelle,
Da sucht ihn schon der Morgen einzuholen,
Kaum öffnen ihren Kelch die Nachtviolen,
Da hebt die Sonnenblume sich zur Helle. In Furcht, dass sich schon hell die Berge schmücken,
Singt schöner jetzt aus thaugenetzter Kehle
Die Nachtigall ihr klagendes Entzücken; In Furcht, dass bald das süsse Dunkel fehle,
Eilt Liebe, heisser Brust an Brust zu drücken,
Und tauscht im Kusse lechzend Seel um Seele."	l00160198	AGITATION#FEAR#LOVE
3232	Schwebe, blaues Auge Dingelstedt, Franz	"Überall ein Hoffnungsschiller,
Ein verheißend Frühlingswetter,
Blüthenwellen, Lerchentriller,
Nachtigallen-Lustgeschmetter."	0.0	0.0	0.0	1.0	0.0	0.0	"Schwebe, blaues Auge
Dingelstedt, Franz Schwebe, blaues Auge, schwebe
Unabwendbar ob dem meinen,
Einen Frühling wirk' und webe
Rings um mich in lichten Scheinen. Klinge, süße Stimme, klinge
An mein Herz im Tongewimmel,
Trag' auf Deiner Engelschwinge
Mich Verwandelten gen Himmel! Jüngst noch Nacht und Winter war es,
Nun ist's plötzlich Tag geworden,
Tag und Mai, ein wunderbares
Sein in Strahlen und Accorden. Überall ein Hoffnungsschiller,
Ein verheißend Frühlingswetter,
Blüthenwellen, Lerchentriller,
Nachtigallen-Lustgeschmetter."	l0080104	JOY
2760	Gedanken-Begegnung Feller, Josef [alt. Feller, Joseph]	"„Schau doch, heute steht der Nachbar
Schon so früh vor seiner Thür,
Und aus seinem Antlitz leuchtet
Neue Vaterfreud' herfür!“ —"	0.0	0.0	0.0	0.0	0.0	0.0	"Gedanken-Begegnung
Feller, Josef  „Schau doch, heute steht der Nachbar
Schon so früh vor seiner Thür,
Und aus seinem Antlitz leuchtet
Neue Vaterfreud' herfür!“ —"	l00130109	NONE
6455	Die Perle Schottin, Johann David Friedrich	"Nun ward sie mein, die edle Gabe.
Ach, Alles, was ich hab' und bin,
Das bot ich als geringe Habe
Und gab es für das Kleinod hin.
Fahrt wohl, ihr Schätze dieser Erden,
Zieht hin, der Eitelkeit Gefährten!
Ihr schaffet im Erwerben Müh',
Ihr bringet Sorgen im Besitzen
Und möget wohl dem Weisen nützen,
Doch ohne jenes Kleinod nie."	0.0	0.0	1.0	1.0	0.0	1.0	"Die Perle
Schottin, Johann David Friedrich Das Kleinod hab' ich nun gefunden,
Geboren in geheimer Nacht,
Das Kleinod, das bei Schmerz und Wunden
Der Heiland an das Licht gebracht.
Verborgen lag es in den Tiefen,
Die Länder und die Völker schliefen
Und ahneten dies Kleinod nicht.
Er stieg hinab zum Todesthale,
Errang den Sieg, zerbrach die Schale,
Und trug sein Kleinod an das Licht. Nun fragt' ich oft bei stillen Thränen:
War's nur ein Wahn, der mich betrog,
Indem ein unbekanntes Sehnen
Mich über Berg und Hügel zog?
Die Bürgschaft wär' mir längst gegeben:
Du darfst das Köstlichste erstreben;
Wer sucht, dem ist das Kleinod nah.
Mich trieben Hoffnung und Entsetzen,
Bis ich bei tausend Erdenschätzen
Die schöne Perle liegen sah. Nun ward sie mein, die edle Gabe.
Ach, Alles, was ich hab' und bin,
Das bot ich als geringe Habe
Und gab es für das Kleinod hin.
Fahrt wohl, ihr Schätze dieser Erden,
Zieht hin, der Eitelkeit Gefährten!
Ihr schaffet im Erwerben Müh',
Ihr bringet Sorgen im Besitzen
Und möget wohl dem Weisen nützen,
Doch ohne jenes Kleinod nie."	l00200041	FEAR#JOY#SADNESS
4906	Die zerfallene Kirche Kalbeck, Max	"Der Wind durchrauschte rings die Gebüsche all',
Das klang wie mächtig brausender Orgelschall!
Und blaue Blumen, tief erschrocken,
Schwangen die zitternden Blüthenglocken."	0.0	0.0	1.0	0.0	0.0	0.0	"Die zerfallene Kirche
Kalbeck, Max Was weiß die Welt von deiner geheimen Pracht,
Zerfallne Kirche, tief in des Waldes Nacht?
Entzückt sah ich dich vor mir liegen,
Als ich hinunter in's Thal gestiegen. Andächt'gen Sinnes schritt ich in dein Portal,
Geführt vom sonnengoldigen Abendstrahl,
Der deine gothisch ernsten Bogen
Prächtig mit Gold und Purpur bezogen. Zu rothen Gluthen war der Altar entflammt,
Gehalten ward ein feierlich Seelenamt
Dem Frühling, welcher in die Lüfte
Sterbend verhauchte die letzten Düfte. Der Wind durchrauschte rings die Gebüsche all',
Das klang wie mächtig brausender Orgelschall!
Und blaue Blumen, tief erschrocken,
Schwangen die zitternden Blüthenglocken."	l00200341	FEAR
460	Am Morgen des Himmelfahrtstages Schwab, Gustav l00200059	"Was die Jünger dort empfanden,
Als ihr Auge flog empor,
Fühl' es, Herz, und aus den Banden
Flüchte durch des Glaubens Thor.
Mit den Ewigkeits-Gedanken
Bist du doch von Erde nur,
Führt nicht er dich aus den Schranken
Über alle Kreatur."	1.0	0.0	0.0	0.0	0.0	0.0	"Am Morgen des Himmelfahrtstages
Schwab, Gustav Laß dich nicht den Frühling täuschen,
Herz, der dich mit Lust umringt,
Wo mit wonnigen Geräuschen,
Wald und Flur von Leben klingt:
Wo sich auf den Ästen wiegen
Kehlen, voll von ew'gem Klang,
Wo, als gäb' es kein Versiegen,
Flüsse brausen ihren Gang. Von den Bäumen, aus den Bächen,
Aus dem hellen Morgenroth
Scheint ein tröstlich Wort zu sprechen —
Lauschest du, so ist's der Tod.
Diese Welt, sie muß vergehen;
Früher noch der Lüfte Raub
Wirst als Asche du verwehen,
Herz, wie flücht'ger Blumenstaub. Willst du bis zum Wesen dringen,
Wende vom Erschaffnen dich,
Willst du dich in's Leben schwingen —
Einer zeigt als Führer sich:
Der an solchem Frühlingsmorgen
Hinter sich ließ die Natur,
Und, dem ird'schen Blick verborgen,
In der Himmel Himmel führ. Was die Jünger dort empfanden,
Als ihr Auge flog empor,
Fühl' es, Herz, und aus den Banden
Flüchte durch des Glaubens Thor.
Mit den Ewigkeits-Gedanken
Bist du doch von Erde nur,
Führt nicht er dich aus den Schranken
Über alle Kreatur."	l00200059	AGITATION
1551	SCHWERMUT S. FRIEDLAENDER l0029033	"Wer dies stumme Geheimnis hört,
Wird schweigen,
Sein Haupt verstört
Wird sich neigen."	0.0	1.0	1.0	0.0	0.0	0.0	"Wer mein trübes Geheimnis ahnt,
Wird erblassen,
Er ist gemahnt
Und verlassen. Er wohnt allein
Und muß warten,
Still spricht sein Garten
Ihm Pein. Er geht wohl,
Aber sein Wandern
Führt nicht zu andern.
Er bleibt hohl. Die linde Blume
In seiner Hand
Bröckelt zur Krume,
Schwand. Dunkel blickt er
In den Grauhimmel,
In Gift erstickt er,
Die Luft ist Schimmel. Wer dies stumme Geheimnis hört,
Wird schweigen,
Sein Haupt verstört
Wird sich neigen."	l00300044	ANGER#FEAR
4137	Mondnacht im Gebirge Bube, Adolf	"Da trat ich aus des Waldes tiefem Dunkel
Und sah den Vollmond hinter breiten Matten.
Schräg ging zur Seite mir im Thaugefunkel
Aus freier Eb'ne mein gedehnter Schatten."	0.0	0.0	1.0	0.0	0.0	0.0	"Mondnacht im Gebirge
Bube, Adolf Ich schritt hinunter vom bemoosten Gipfel
Auf jähem Pfade zwischen schlanken Tannen,
Die Sonne schien noch auf die höchsten Wipfel,
Als tief im Thal schon Nacht und Nebel spannen. Bald wogten düstre Schleier mir entgegen
Und schlugen über meinem Haupt zusammen.
Schwer wollte Angst sich auf das Herz mir legen,
Wie Strauch und Baum in Finsterniß verschwammen. Da trat ich aus des Waldes tiefem Dunkel
Und sah den Vollmond hinter breiten Matten.
Schräg ging zur Seite mir im Thaugefunkel
Aus freier Eb'ne mein gedehnter Schatten."	l0080073	FEAR
2246	Liebesnacht Greif, Martin	"„O weile, süsser Geliebter!
Es trügt dich nur,
Noch hellt, nur wolkengetrübter,
Der Mond die Flur.“"	0.0	0.0	0.0	0.0	0.0	0.0	"Liebesnacht
Greif, Martin „O weile, süsser Geliebter!
Es trügt dich nur,
Noch hellt, nur wolkengetrübter,
Der Mond die Flur.“"	l00160084	NONE
4092	Hilf mir! Lingen, Thekla	"Dann findet mich der Spott der Menge nicht,
Dann laß sie schmähen und mein Tun verhöhnen —
Was ihres Alltags kalte Stimme spricht,
Soll unsrer Liebe Jauchzen übertönen."	0.0	1.0	0.0	0.0	1.0	0.0	"Hilf mir!
Lingen, Thekla Du mußt mich küssen, wie die Sonne glüht,
Hoch wie das Meer muß deine Liebe rauschen,
Wie Orgelbrausen durch die Kirche zieht,
Wie Glockenklang, so stark und hehr zu lauschen. Ich hab' in dich mein ganzes Sein gesenkt,
Und wie die Erde mußt du Kraft mir geben,
Zu tragen, was mir das Geschick verhängt,
In meiner eignen Sonne Licht zu leben. Dann findet mich der Spott der Menge nicht,
Dann laß sie schmähen und mein Tun verhöhnen —
Was ihres Alltags kalte Stimme spricht,
Soll unsrer Liebe Jauchzen übertönen."	l0030278	ANGER#LOVE
864	Todesahnung Hasenclever, Sophie l00130140	"Kein Lichtchen lockt aus ferner Hütte
Und lädt zum Herd ein, warm und hell;
Nicht hör' ich eines Wandrers Schritte,
Nicht eines Wächterhunds Gebell."	0.0	0.0	0.0	0.0	0.0	0.0	"Todesahnung
Hasenclever, Sophie Der heitre Morgen ist vorüber,
Die stolze Mittagssonne sank,
Jetzt kommt der Abend, trüb und trüber,
Und höher steigt die Wolkenbank. Wie dehnt vor mir die Haidestrecke
Sich endlos aus! Es gleicht der Rest,
Der letzte, dieser Pflanzendecke
Den Kränzen, welkgetanzt beim Fest. Ein feuchter Wind streicht durch den Ginster,
An dem kein goldnes Knöspchen flammt;
Die runden Hügel schwellen finster,
Wie'n Katafalk, gedeckt mit Samt. Kein Lichtchen lockt aus ferner Hütte
Und lädt zum Herd ein, warm und hell;
Nicht hör' ich eines Wandrers Schritte,
Nicht eines Wächterhunds Gebell."	l00130140	NONE
2692	Tote Stunde Wertheimer, Paul	"Menschen sterben von mir ab wie Blüten
Meines lieben Baumes vor dem Fenster.
Gestern war er noch voll rot und weißen
Glanzes, sieh, nun ist er grün und keimend.
Hat ein Wandrer an dem Stamm geschüttelt —
Solch ein aufrecht-großer Lebensschreiter?
Sprach zu laut ein Vogel im Gezweige?
Murmelte der Wind zur Nacht von neuen,
Ahnungsvollen, ungewissen Dingen —
Und die Blüten stoben hin erschrocken
Und sie fielen weit, weit ab und starben..."	0.0	0.0	1.0	0.0	1.0	0.0	"Tote Stunde
Wertheimer, Paul Menschen sterben von mir ab wie Blüten
Meines lieben Baumes vor dem Fenster.
Gestern war er noch voll rot und weißen
Glanzes, sieh, nun ist er grün und keimend.
Hat ein Wandrer an dem Stamm geschüttelt —
Solch ein aufrecht-großer Lebensschreiter?
Sprach zu laut ein Vogel im Gezweige?
Murmelte der Wind zur Nacht von neuen,
Ahnungsvollen, ungewissen Dingen —
Und die Blüten stoben hin erschrocken
Und sie fielen weit, weit ab und starben..."	l0030436	FEAR#LOVE
1906	Frau Sorge Heine, Heinrich	"In meines Glückes Sonnenglanz,
Da gaukelte fröhlich der Mückentanz.
Die lieben Freunde liebten mich
Und theilten mit mir brüderlich
Wohl meinen besten Braten
Und meinen letzten Dukaten."	0.0	0.0	0.0	1.0	1.0	0.0	"Frau Sorge
Heine, Heinrich In meines Glückes Sonnenglanz,
Da gaukelte fröhlich der Mückentanz.
Die lieben Freunde liebten mich
Und theilten mit mir brüderlich
Wohl meinen besten Braten
Und meinen letzten Dukaten."	l00160125	JOY#LOVE
5780	Bekenntnisse Wolzogen, Ernst Freiherr von	"Ich sehe gern am Menschen das Gute,
Und vermuthe ein Hirn unter jedem Hute,
Ich glaube gern vom Nächsten das Beste,
Und vermuthe ein Herz unter jeglicher Weste.
Wenn ich dann übel getäuscht mich seh’
Thut es mir in der Seele weh.
Verdächtig ist stets mir das heil’ge Entrüsten,
Das modische Lasteraufdeckungs Gelüsten;
Das Irrlicht zeigt gar eine liebliche Flamme —
Und fühlt sich sauwohl doch im faulenden Schlamme.
Wenn ich im Sumpfe nach Molchen fische,
Wasch ich mir mindstens die Hände vor Tische.
Mich ärgern die flapsig protzenden Rüden
Just so sehr wie die tantenhaft Prüden
Ich lache der Gecken, der schniepelig zieren —
Halt’ aber sehr auf gute Manieren.
Ich liebe die Grünen, die derbfrischen Kleinen,
Sie dürfen aber nicht lärmen und greinen.
Wer die Ahnen wirft unters alte Eisen,
Soll eigene Zeugungskraft erst beweisen.
In Summa: den seh’ ich für’n Dummkopf an,
Der über die Dummheit nicht lachen kann!"	0.0	1.0	0.0	1.0	1.0	1.0	"Bekenntnisse
Wolzogen, Ernst Freiherr von Ich sehe gern am Menschen das Gute,
Und vermuthe ein Hirn unter jedem Hute,
Ich glaube gern vom Nächsten das Beste,
Und vermuthe ein Herz unter jeglicher Weste.
Wenn ich dann übel getäuscht mich seh’
Thut es mir in der Seele weh.
Verdächtig ist stets mir das heil’ge Entrüsten,
Das modische Lasteraufdeckungs Gelüsten;
Das Irrlicht zeigt gar eine liebliche Flamme —
Und fühlt sich sauwohl doch im faulenden Schlamme.
Wenn ich im Sumpfe nach Molchen fische,
Wasch ich mir mindstens die Hände vor Tische.
Mich ärgern die flapsig protzenden Rüden
Just so sehr wie die tantenhaft Prüden
Ich lache der Gecken, der schniepelig zieren —
Halt’ aber sehr auf gute Manieren.
Ich liebe die Grünen, die derbfrischen Kleinen,
Sie dürfen aber nicht lärmen und greinen.
Wer die Ahnen wirft unters alte Eisen,
Soll eigene Zeugungskraft erst beweisen.
In Summa: den seh’ ich für’n Dummkopf an,
Der über die Dummheit nicht lachen kann!"	l00100084	ANGER#JOY#LOVE#SADNESS
4519	Die Todeswürfel Hoffnaaß, Franziska von	"Und aller Blicke fest an Heinrich hangen,
Der steht, die Hand zum Wurfe hoch gehalten.
Und als die Würfel knatternd niedersprangen,
Hat sich der eine jäh entzwei gespalten.
„Sechs — eins — und sechs! so steht es auf drei Steinen.“
Viel hundert Stimmen in Verwundrung brechen ...
Doch Ralph, von Schreck erfaßt, schreit auf mit Weinen:
„Aus Eifersucht beging ich das Verbrechen!“
Der Kurfürst blickt zum Himmel tief betroffen,
Und alles Volk mit ihm die Hände faltet:
„Du machst zu Schanden nicht, die auf dich hoffen;
Du bist der Gott, der als Gerechter waltet.“"	0.0	1.0	1.0	0.0	0.0	1.0	"Der strenge Kurfürst sitzt im Richtersaale,
Von allen Würdenträgern ernst umgeben.
Zwei Würfel liegen in der Marmorschale
Bereit, das Gottesurteil kund zu geben. Bei denen, so zunächst am Throne standen,
War Walter auch, der Waffenschmied. Wie wanken
Die Kniee ihm, da er in Eisenbanden
Die „Zwei“ geführt sieht vor die Richterschranken. Des Fürsten Auge prüfet rings die Hallen:
„Wer“, spricht er scharf nach kurzem Sinnen,
„Die kleinste Zahl wirft, ist dem Tod verfallen,
So will es Gott ... und Ralph hat zu beginnen.“ Dem zuckt es hämisch um den Mund. Mit Lachen
Nimmt er die Würfel — schüttelt — wirft sie nieder:
„Zwei Sechsen! Ha! wer könnt' es besser machen?“
Doch böses Murmeln grollt da hin und wieder. Nun kommt die Reih an Heinrich. Tiefe Stille.
Er knieet zum Gebet: „Mein Gott! durchschauen
Kannst du mein schuldlos Herz! Jedoch dein Wille
Gescheh', in dich nur setz' ich mein Vertrauen!“ Und aller Blicke fest an Heinrich hangen,
Der steht, die Hand zum Wurfe hoch gehalten.
Und als die Würfel knatternd niedersprangen,
Hat sich der eine jäh entzwei gespalten.
„Sechs — eins — und sechs! so steht es auf drei Steinen.“
Viel hundert Stimmen in Verwundrung brechen ...
Doch Ralph, von Schreck erfaßt, schreit auf mit Weinen:
„Aus Eifersucht beging ich das Verbrechen!“
Der Kurfürst blickt zum Himmel tief betroffen,
Und alles Volk mit ihm die Hände faltet:
„Du machst zu Schanden nicht, die auf dich hoffen;
Du bist der Gott, der als Gerechter waltet.“"	l00130422	ANGER#FEAR#SADNESS
1851	Nur ein wenig Liebe Höfer, Edmund	"Das ist die alte Wanderzeit:
Der Lenz schwellt Alles weit und breit
Mit sehnsuchtsvollem Drange;
Die Lerche fingt, der Storch ist da,
Und als ich heut' die Schwalbe sah,
Wie ward mir's angst und bange!"	0.0	0.0	1.0	0.0	1.0	0.0	"Nur ein wenig Liebe
Höfer, Edmund Das ist die alte Wanderzeit:
Der Lenz schwellt Alles weit und breit
Mit sehnsuchtsvollem Drange;
Die Lerche fingt, der Storch ist da,
Und als ich heut' die Schwalbe sah,
Wie ward mir's angst und bange!"	l0080259	FEAR#LOVE
3798	Zweifel X.X.	"Und sollte dennoch einst ergehen
Streng über uns ein Weltgericht,
Und müssten schauernd wir gestehen:
Es ist ein Gott; wir glaubtens nicht —"	0.0	0.0	1.0	0.0	0.0	0.0	"Zweifel
X.X. Und sollte dennoch einst ergehen
Streng über uns ein Weltgericht,
Und müssten schauernd wir gestehen:
Es ist ein Gott; wir glaubtens nicht —"	l0050086	FEAR
4912	Im Eisenhammer Marx, Friedrich	"Da stand ich in der Öfen Schein,
Blaugelbe Höllen flammten;
Die Bälge schnaubten, stöhnten drein,
Wie Ächzen der Verdammten.
Gigantisch an der Bretterwand
Der Hütte war, o Grauen,
Im hellen Schein, der kam und schwand,
Ein Schattenbild zu schauen!"	0.0	0.0	1.0	0.0	0.0	0.0	"Im Eisenhammer
Marx, Friedrich Ein Knabe war ich, wild und froh,
Entflohn der dunklen Kammer,
Da ging's im sausenden Halloh
Hinab zum Eisenhammer.
Die Sterne leuchteten zu schön
Noch über Alpenjochen,
Das Thal erfüllte mit Gedröhn
Der Hämmer dumpfes Pochen. Da stand ich in der Öfen Schein,
Blaugelbe Höllen flammten;
Die Bälge schnaubten, stöhnten drein,
Wie Ächzen der Verdammten.
Gigantisch an der Bretterwand
Der Hütte war, o Grauen,
Im hellen Schein, der kam und schwand,
Ein Schattenbild zu schauen!"	l00160218	FEAR
4259	Über Nacht Elze, Karl	"Besorgte Mutterhände decken
Das innre Walten der Natur,
Von ihren Wundern, ihren Schrecken
Gewährt sie leise Ahnung nur;
Wer sah die Knospe sich erschließen?
Wer weiß, wo sich der Sturm entfacht?
Die Schleier, die das All umfließen,
Sie lüften nur sich über Nacht."	0.0	0.0	1.0	0.0	0.0	0.0	"Über Nacht
Elze, Karl Besorgte Mutterhände decken
Das innre Walten der Natur,
Von ihren Wundern, ihren Schrecken
Gewährt sie leise Ahnung nur;
Wer sah die Knospe sich erschließen?
Wer weiß, wo sich der Sturm entfacht?
Die Schleier, die das All umfließen,
Sie lüften nur sich über Nacht."	l00130105	FEAR
566	O wenn dir Gott ein Lieb geschenkt Berend, Michel	"O, wenn Dir Gott ein Lieb geschenkt,
Behalt' es treu im Herzen,
Und was Dich drückt und was Dich kränkt,
Mit ihr kannst Du's verschmerzen;
Es schwindet jedes Leid der Welt,
Wenn Liebchens Thräne darauf fällt —
Drum, wenn Dir Gott ein Lieb geschenkt,
Behalt' es treu im Herzen!"	0.0	0.0	0.0	1.0	1.0	1.0	"O wenn dir Gott ein Lieb geschenkt
Berend, Michel O, wenn Dir Gott ein Lieb geschenkt,
Behalt' es treu im Herzen,
Und was Dich drückt und was Dich kränkt,
Mit ihr kannst Du's verschmerzen;
Es schwindet jedes Leid der Welt,
Wenn Liebchens Thräne darauf fällt —
Drum, wenn Dir Gott ein Lieb geschenkt,
Behalt' es treu im Herzen!"	l0080053	JOY#LOVE#SADNESS
5048	Schwester, komm mit! Beutler, Margarete	"Schwester, komm mit!
Deine Hände sind zart und schlank —
Mir ist um dich so bang — —
Schwester, komm mit!
Ob dich der Schlamm geboren,
Ob dich das Laster fand
Noch an der Kindheit Rand —
Ob dich die Not erkoren — —
Ich will nicht fragen.
Mein Stübchen ist friedvoll rein,
Da sind wir beide allein,
Und ich will dir Liebes sagen.
Ich will dich Schwester nennen
Um der Sehnsucht willen,
Die wir alle kennen.
Ich bette dein Haupt in meinen Schoß
Und spreche dich aller Sünde los:
Du sollst rein
Diesen kurzen Abend sein
Um meiner Sehnsucht willen.
— — Schwester, komm mit!"	0.0	0.0	1.0	0.0	1.0	0.0	"Schwester, komm mit!
Beutler, Margarete Schwester, komm mit!
Deine Hände sind zart und schlank —
Mir ist um dich so bang — —
Schwester, komm mit!
Ob dich der Schlamm geboren,
Ob dich das Laster fand
Noch an der Kindheit Rand —
Ob dich die Not erkoren — —
Ich will nicht fragen.
Mein Stübchen ist friedvoll rein,
Da sind wir beide allein,
Und ich will dir Liebes sagen.
Ich will dich Schwester nennen
Um der Sehnsucht willen,
Die wir alle kennen.
Ich bette dein Haupt in meinen Schoß
Und spreche dich aller Sünde los:
Du sollst rein
Diesen kurzen Abend sein
Um meiner Sehnsucht willen.
— — Schwester, komm mit!"	l0030016	FEAR#LOVE
677	DIE LEIDENSCHAFTLICHEN FRANZ WERFEL l00300266	"Es werden ruhen, Gott, in deinen Tiefen
Nicht die allein, die deinen Namen riefen,
Nein alle, die in den Nächten nicht schliefen!
Die am Morgen ihr Herz mit beiden Händen häuften
Wie Flamme, und liefen
Tiefatmend, blind, in unbekannten Läuften.
Ein Küsten-Wind zuckt in Selbstmörderbriefen.
Die Knaben haben Meere nicht verstanden,
So brannten sie sich ab in Hieroglyphen.
Nun knarrt ein Rost-Schild an den schiefen
Eisernen Kreuzen der Konfirmanden.
Wie sehr wir hier sind, sind wir dort vorhanden –
Die hier unruheten aus deinen Tiefen,
Sie werden ruhen dort in deinen Tiefen."	1.0	0.0	0.0	0.0	0.0	0.0	"DIE LEIDENSCHAFTLICHEN Mein Gott, es werden sein zu deiner Rechten
Nicht die Wahrhaftigen allein und die Gerechten!
Nein alle, die in dreizehn Dezembernächten
Vor einem Fenster standen. Und Frauen, die sich rächten
Mit Vitriol und dann im Gerichtssaal ergrauten,
Die Eifersüchtigen all, die ihr Blut stauten,
In Droschken weinten, in Sälen sich erfrechten!
Die durchgefallnen tiefen Atmer,
Sänger, die mit bezechten
Gliedern dem Tod sich in die Grube schmissen,
Sie werden sein zu dir emporgerissen,
Und werden sitzen, Gott, zu deiner Rechten! Es werden wandeln in deinen Gärten
Nicht nur die Demütigen und Beschwerten,
Nein alle, die leuchteten und verehrten!
Mädchen, die in Konzerten erkrankten,
Weil ihre Wangen zu bleich sich verklärten,
Blicke aus Augen, die dankten –
Wahre Augen-Blicke zu nimmer verzehrten
Dauern aus Zeit in deine Zeiten gehoben,
Werden sie lodern weiter und loben,
Leichte Feuer wandelnd in deinen Gärten! Es werden ruhen, Gott, in deinen Tiefen
Nicht die allein, die deinen Namen riefen,
Nein alle, die in den Nächten nicht schliefen!
Die am Morgen ihr Herz mit beiden Händen häuften
Wie Flamme, und liefen
Tiefatmend, blind, in unbekannten Läuften.
Ein Küsten-Wind zuckt in Selbstmörderbriefen.
Die Knaben haben Meere nicht verstanden,
So brannten sie sich ab in Hieroglyphen.
Nun knarrt ein Rost-Schild an den schiefen
Eisernen Kreuzen der Konfirmanden.
Wie sehr wir hier sind, sind wir dort vorhanden –
Die hier unruheten aus deinen Tiefen,
Sie werden ruhen dort in deinen Tiefen."	l00300266	AGITATION
