	DocName	Text	Agitation	Anger	Fear	Joy	Love	Sadness	Context	ID	label
6776	Hoffe nur Scriba, Carl	"Hoffe nur in stiller Nacht,
Hoffe nur, die Liebe wacht!
Laß das Dunkel nur zerfließen,
Eh's dein armes Herz gedacht,
Wird dich Morgenroth begrüßen;
Hoffe nur, die Liebe wacht."	0.0	0.0	0.0	1.0	1.0	1.0	"Hoffe nur
Scriba, Carl Hoffe nur in stiller Nacht,
Hoffe nur, die Liebe wacht!
Laß das Dunkel nur zerfließen,
Eh's dein armes Herz gedacht,
Wird dich Morgenroth begrüßen;
Hoffe nur, die Liebe wacht."	l0080499	JOY#LOVE#SADNESS
1260	Einziger Ausweg Wegener, Rhingulf Eduard [alt. Wegener, Rhingulph Eduard]	"Ob alle Welt mir's auch verarge,
Der Frühling ist mein schlimmster Feind,
Und ob's auch Manchem drollig scheint,
Ein Nagel ist er mir zum Sarge!
Denn bin ich so für mich allein
Und will mich aufs Studiren legen,
Gleich tritt der Vagabonde ein
Und spricht und protestirt dagegen."	0.0	1.0	0.0	0.0	0.0	0.0	"Einziger Ausweg
Wegener, Rhingulf Eduard [alt. Wegener, Rhingulph Eduard] Ob alle Welt mir's auch verarge,
Der Frühling ist mein schlimmster Feind,
Und ob's auch Manchem drollig scheint,
Ein Nagel ist er mir zum Sarge!
Denn bin ich so für mich allein
Und will mich aufs Studiren legen,
Gleich tritt der Vagabonde ein
Und spricht und protestirt dagegen."	l0080606	ANGER
2460	Des Kaisers Traum Gerhardt, Dagobert von [Pseud. Amyntor, Gerhard von]	"Und beide Recken sehen lang' sich an,
Drauf an dem Steintisch strecken sie die Glieder.
„Wie sonderbar,“ — hebt Kaiser Wilhelm an —
„Daß Ihr noch immer kehrt zum Lichte wieder!
Als zu Versailles der Ruf die Luft durchschnitt:
Ein Kaiser ward dem deutschen Reich! da hieß es:
Des Harrens ist jetzt Barbarossa quitt,
Für immer ledig seines Felsverließes“. —"	0.0	0.0	0.0	0.0	0.0	0.0	"Des Kaisers Traum
Gerhardt, Dagobert von [Pseud. Amyntor, Gerhard von] Der Kaiser schläft. Schon grüßt des Frührots Schein
Durch busch'ge Wipfel auf des Schlosses Zinnen;
Ein feiner Dunst hüllt noch die Wasser ein,
Die an dem Fuß des Babelsberges rinnen;
Doch rosig glühen, wie ein Werk der Fee
Morgana, schon der Havelbrücke Bogen,
Und die Fregatte auf dem Jungfernsee
Taucht mit den Masten aus des Nebels Wogen. Der Kaiser schläft. Ein Traum hält ihn im Bann:
In eine Höhle tritt er — magisch flimmert
Ein Lämpchen dort — am Steintisch sitzt ein Mann,
Des Vollbart rötlich durch den Dämmer schimmert;
Und wie der Kaiser naht, steht jener auf
Und spricht: „Mit Euch, mein Fürst, sei Gottes Segen!“
Die Linke stützt er auf des Schwertes Knauf,
Die Rechte streckt zum Willkomm er entgegen. Der Kaiser fühlt den Druck der kalten Hand:
„Bist du ein Geist? Wie soll ich dich begrüßen?“ —
„Der erste Friedrich ward ich einst genannt,
Das römisch-deutsche Reich lag mir zu Füßen.“ —
„Wie? Barbarossa — Ihr?“ — „Ja, Majestät!
Der Rotbart darf Euch kühnlich Weißbart taufen;
Der kaiserliche Hohenzollern steht
Vor'm Geist des kaiserlichen Hohenstaufen.“ — Und beide Recken sehen lang' sich an,
Drauf an dem Steintisch strecken sie die Glieder.
„Wie sonderbar,“ — hebt Kaiser Wilhelm an —
„Daß Ihr noch immer kehrt zum Lichte wieder!
Als zu Versailles der Ruf die Luft durchschnitt:
Ein Kaiser ward dem deutschen Reich! da hieß es:
Des Harrens ist jetzt Barbarossa quitt,
Für immer ledig seines Felsverließes“. —"	l00130020	NONE
3846	Trost in Schmerzen Prutz, Robert [alt. Prutz, Robert Eduard]	"Und alles Weh, das seit der ersten Stunde
Der Menschheit Brust durchwühlt mit bangem Sehnen,
Es brennt in meiner Seele Grunde
Und lindert sich in milden Thränen."	0.0	0.0	0.0	0.0	1.0	1.0	"Da, bei dem düstern Glanz der Trauerkerzen,
Hab' ich zuerst begriffen und empfunden,
Dass es ein Glück auch giebt der Schmerzen
Und dass auch Rosen blühn aus Wunden. Als hätt' erst jetzt die Welt sich mir erschlossen,
Seitdem mein Auge überquillt von Zähren,
So seh' ich tausend Leidgenossen,
Die meine Trauer mir verklären. Wie anders jetzt nach frühverblühtem Lenze
Berührt die welke Blume mich am Wege,
Seit ich die winterlichen Kränze
Auf einen theuern Hügel lege! Wie anders hör' die Nachtigall ich schlagen,
Wie anders hallt mir's aus der Lerche Chören,
Seitdem man ihn dahingetragen,
Der keine Lerche mehr wird hören! Ja selbst am Himmel dort die ewgen Sterne,
Sie scheinen inniger mir zuzuwinken,
Seit ich in grenzenlose Ferne
Ein leuchtend Antlitz sah versinken. Und alles Weh, das seit der ersten Stunde
Der Menschheit Brust durchwühlt mit bangem Sehnen,
Es brennt in meiner Seele Grunde
Und lindert sich in milden Thränen."	l00160230	LOVE#SADNESS
3315	Des Liedes Segen Baumgarten, Amand	"Ein solches Volk ist noch nicht alt,
Sein Kern ist noch nicht faul;
Das Lied, es übt noch die Gewalt,
Wie David über Saul."	0.0	0.0	0.0	1.0	0.0	0.0	"Des Liedes Segen
Baumgarten, Amand O glücklich Land, wo noch das Lied,
Wie's Gott dem Vogel lehrt,
Aus segensreicher Kehle zieht,
Von jung und alt geehrt. Ein solches Volk ist noch nicht alt,
Sein Kern ist noch nicht faul;
Das Lied, es übt noch die Gewalt,
Wie David über Saul."	l00130342	JOY
5985	Deutsches Heimweh Endrulat, Bernhard	"Hei! Kugeln zischen hin und her,
Ein Feindesherz zu suchen,
Der Dampf wallt bläulich wie ein Meer
Ins grüne Laub der Buchen.
Weit übers Feld Signalruf gellt,
O lustig Tirailliren!
Und dann, das Bajonnet gefällt,
Mit Hurrah avanciren!"	0.0	1.0	0.0	1.0	0.0	0.0	"Deutsches Heimweh
Endrulat, Bernhard Als ich den blanken Degen mir
Einst um die Hüfte schnallte,
Mir hoch vom Haupt in ernster Zier
Der schwarze Haarbusch wallte,
Das war ein stolzer, deutscher Krieg,
Der tief mein Herz entzückte;
Doch mußt' ich trauern, daß der Sieg
Das schlechtre Banner schmückte. Seitdem ist mir, als ob sich recht
Ein Heimweh auf mich senke,
Wenn ich an Lager und Gefecht,
An Wacht und Runden denke.
Noch ist der Klang des Jägerhorns
Im Ohr mir nicht zerronnen,
Noch hör' ich, mit der Wucht des Zorns,
Den Sturmmarsch der Colonnen. Hei! Kugeln zischen hin und her,
Ein Feindesherz zu suchen,
Der Dampf wallt bläulich wie ein Meer
Ins grüne Laub der Buchen.
Weit übers Feld Signalruf gellt,
O lustig Tirailliren!
Und dann, das Bajonnet gefällt,
Mit Hurrah avanciren!"	l0020032	ANGER#JOY
7403	Gott Hart, Heinrich	"Ich höre was der Lerche Jubel sagt,
Ich höre was des Meeres Brandung klagt."	1.0	0.0	0.0	1.0	0.0	1.0	"Der Du nicht Rose bist, doch ihre Pracht,
Ihr Duft, ihr Auge, das zur Sonne lacht. Der Du nicht Eiche bist, doch wohl ihr Mark,
Der Stolz, der aus ihr athmet, lebensstark. Die Welt ist nichts als Form, in der Du prägst,
Ist nichts als die Gewandung, die Du trägst. Ist nichts als Spiegelbild von Deinem Sein;
Nur Du bist Wahrheit, doch das Bild ist Schein. Ich bin ein Mensch, mein Geist umspannt das All,
Durch meine Seele rauscht der Sphären Hall. Ich höre was der Lerche Jubel sagt,
Ich höre was des Meeres Brandung klagt."	l0070135	AGITATION#JOY#SADNESS
3553	Die Heimath Hölderlin, Friedrich	"Am kühlen Bache, wo ich der Wellen Spiel,
Am Strome, wo ich gleiten die Schiffe sah,
Dort bin ich bald; euch, traute Berge,
Die mich behüteten einst, der Heimath"	0.0	0.0	0.0	0.0	0.0	1.0	"Die Heimath
Hölderlin, Friedrich Froh kehrt der Schiffer heim an den stillen Strom,
Von Inseln fernher, wenn er geerntet hat;
So käm' auch ich zur Heimath, hätt' ich
Güter so viele, wie Leid geerntet. Ihr theuern Ufer, die mich erzogen einst,
Stillt ihr der Liebe Leiden, versprecht ihr mir,
Ihr Wälder meiner Jugend, wenn ich
Komme, die Ruhe noch einmal wieder? Am kühlen Bache, wo ich der Wellen Spiel,
Am Strome, wo ich gleiten die Schiffe sah,
Dort bin ich bald; euch, traute Berge,
Die mich behüteten einst, der Heimath"	l00200006	SADNESS
1261	Einziger Ausweg Wegener, Rhingulf Eduard [alt. Wegener, Rhingulph Eduard]	"Er äugelt neckisch und vermessen,
Geh' ich einmal hinaus vors Thor,
Aus jedem Halm und Strauch hervor
Und läßt mich Stadt und Schritt vergessen.
Setz' ich in Positur mich dann
Und denk' an tiefgelehrte Sachen,
Hängt er mir Blüthenzöpfe an
Und will sich schier zu Tode lachen."	0.0	0.0	0.0	0.0	0.0	0.0	"Einziger Ausweg
Wegener, Rhingulf Eduard [alt. Wegener, Rhingulph Eduard] Ob alle Welt mir's auch verarge,
Der Frühling ist mein schlimmster Feind,
Und ob's auch Manchem drollig scheint,
Ein Nagel ist er mir zum Sarge!
Denn bin ich so für mich allein
Und will mich aufs Studiren legen,
Gleich tritt der Vagabonde ein
Und spricht und protestirt dagegen. Er äugelt neckisch und vermessen,
Geh' ich einmal hinaus vors Thor,
Aus jedem Halm und Strauch hervor
Und läßt mich Stadt und Schritt vergessen.
Setz' ich in Positur mich dann
Und denk' an tiefgelehrte Sachen,
Hängt er mir Blüthenzöpfe an
Und will sich schier zu Tode lachen."	l0080606	NONE
160	Was gabst du mir dafür? Scharf, Ludwig	"Mörder warst du, Wahngott, Tod dein Kuß!
Also hab ich dich herausgerissen,
Achtend nicht des Herzens Bluterguß —
Doch dies Herz soll fürder nicht mehr wissen,
Daß es dir einst Sklave war."	0.0	0.0	0.0	0.0	0.0	1.0	"Was gabst du mir dafür?
Scharf, Ludwig Wenn ich je an dir gezweifelt, Gott,
Wenn mir bangte um dein wahres Wesen,
Trieb ich dann wie Andre mit dir Spott?
Bin ich nicht im Herzen fromm gewesen?
Und was gabst du mir dafür? Ehrte ich dich nicht geheim und laut,
Morgens, Abends mit des Himmels Röten?
War dir Herz und Hand nicht anvertraut?
War mein Sein kein unaufhörlich Beten?
Und was gabst du mir dafür? Liebte ich dich nicht mit Flammenglut?
Preßt ich nicht die Lippen, liebentzunden,
Christengott, dir, der am Kreuze ruht,
In die sieben blutig roten Wunden?
Und was gabst du mir dafür? Stelltest zwischen Tod und Lust mich hin,
Hab ich nicht für dich den Tod erkoren
Und vergessen, daß ich Erde bin?
Hab ich nicht mein Menschtum abgeschworen?
Und was gabst du mir dafür? Mörder warst du, Wahngott, Tod dein Kuß!
Also hab ich dich herausgerissen,
Achtend nicht des Herzens Bluterguß —
Doch dies Herz soll fürder nicht mehr wissen,
Daß es dir einst Sklave war."	l00170192	SADNESS
1386	Unruhige Stunde Bethge, Hans l0040040	"Die Nebel ziehn übers blasse Land.
Was wird mir die Stunde so wohlbekannt
und die fernen verlorenen Töne?
Was schlägt meine Brust so lauten Schlag?
Die Nacht ist lang. Kurz ist der Tag —
Armes Herz, was weinst du so?"	1.0	0.0	0.0	0.0	0.0	1.0	"Unruhige Stunde
Bethge, Hans Nachts über die Wiesen, die Erlen entlang,
geht ein Gesang, geht ein Gesang,
der ist wie stilles Weinen.
Der ist wie ein tiefes Klagegedicht,
das aus dem ärmsten Herzen bricht —
Armes Herz, was weinst du so? Die Nebel ziehn übers blasse Land.
Was wird mir die Stunde so wohlbekannt
und die fernen verlorenen Töne?
Was schlägt meine Brust so lauten Schlag?
Die Nacht ist lang. Kurz ist der Tag —
Armes Herz, was weinst du so?"	l0040040	AGITATION#SADNESS
3867	Spruch Jensen, Wilhelm l00160172	"Immer das Kommende sinnet der Mensch: in die herbstliche Stoppel,
Kaum von den Ähren noch leer, senkt er den Pflug für die Saat.
Dass er geerntet und dass er zu ernten erhofft, es verknüpft ihm
Morgen und Abend, und so schwindet der Mittag ihm hin."	0.0	0.0	0.0	1.0	0.0	0.0	"Spruch
Jensen, Wilhelm Immer das Kommende sinnet der Mensch: in die herbstliche Stoppel,
Kaum von den Ähren noch leer, senkt er den Pflug für die Saat.
Dass er geerntet und dass er zu ernten erhofft, es verknüpft ihm
Morgen und Abend, und so schwindet der Mittag ihm hin."	l00160172	JOY
677	DIE LEIDENSCHAFTLICHEN FRANZ WERFEL l00300266	"Es werden ruhen, Gott, in deinen Tiefen
Nicht die allein, die deinen Namen riefen,
Nein alle, die in den Nächten nicht schliefen!
Die am Morgen ihr Herz mit beiden Händen häuften
Wie Flamme, und liefen
Tiefatmend, blind, in unbekannten Läuften.
Ein Küsten-Wind zuckt in Selbstmörderbriefen.
Die Knaben haben Meere nicht verstanden,
So brannten sie sich ab in Hieroglyphen.
Nun knarrt ein Rost-Schild an den schiefen
Eisernen Kreuzen der Konfirmanden.
Wie sehr wir hier sind, sind wir dort vorhanden –
Die hier unruheten aus deinen Tiefen,
Sie werden ruhen dort in deinen Tiefen."	1.0	0.0	0.0	0.0	0.0	0.0	"DIE LEIDENSCHAFTLICHEN Mein Gott, es werden sein zu deiner Rechten
Nicht die Wahrhaftigen allein und die Gerechten!
Nein alle, die in dreizehn Dezembernächten
Vor einem Fenster standen. Und Frauen, die sich rächten
Mit Vitriol und dann im Gerichtssaal ergrauten,
Die Eifersüchtigen all, die ihr Blut stauten,
In Droschken weinten, in Sälen sich erfrechten!
Die durchgefallnen tiefen Atmer,
Sänger, die mit bezechten
Gliedern dem Tod sich in die Grube schmissen,
Sie werden sein zu dir emporgerissen,
Und werden sitzen, Gott, zu deiner Rechten! Es werden wandeln in deinen Gärten
Nicht nur die Demütigen und Beschwerten,
Nein alle, die leuchteten und verehrten!
Mädchen, die in Konzerten erkrankten,
Weil ihre Wangen zu bleich sich verklärten,
Blicke aus Augen, die dankten –
Wahre Augen-Blicke zu nimmer verzehrten
Dauern aus Zeit in deine Zeiten gehoben,
Werden sie lodern weiter und loben,
Leichte Feuer wandelnd in deinen Gärten! Es werden ruhen, Gott, in deinen Tiefen
Nicht die allein, die deinen Namen riefen,
Nein alle, die in den Nächten nicht schliefen!
Die am Morgen ihr Herz mit beiden Händen häuften
Wie Flamme, und liefen
Tiefatmend, blind, in unbekannten Läuften.
Ein Küsten-Wind zuckt in Selbstmörderbriefen.
Die Knaben haben Meere nicht verstanden,
So brannten sie sich ab in Hieroglyphen.
Nun knarrt ein Rost-Schild an den schiefen
Eisernen Kreuzen der Konfirmanden.
Wie sehr wir hier sind, sind wir dort vorhanden –
Die hier unruheten aus deinen Tiefen,
Sie werden ruhen dort in deinen Tiefen."	l00300266	AGITATION
1529	Die Königin Keiter, Therese [Pseud. Herbert, M.]	"Und neigten doch vor der Gebiet'rin sich
Und applaudierten mit beschuhter Hand,
Und lobten ihre hohe Meisterschaft
Und ihren königlichen Kunstverstand."	0.0	1.0	0.0	0.0	0.0	0.0	"Die Königin
Keiter, Therese Es saß die Königin steif am Spinett,
Der Reifrock bläht sich weit. Im Haar der Reiher nickt,
Und Diamanten glänzen und Rubin
Am Schneppenmieder, reich mit Gold gestickt,
Die schlanken Finger spielen Menuett,
Ein krächzend Stücklein, hart und ohne Ton.
Sie spielte falsch. Bedford und Leicester sahn
Sich heimlich an. Sie lächelten voll Hohn. Und neigten doch vor der Gebiet'rin sich
Und applaudierten mit beschuhter Hand,
Und lobten ihre hohe Meisterschaft
Und ihren königlichen Kunstverstand."	l00140208	ANGER
1660	Aus der Heimath Schack, Adolf Friedrich von	"Hier ist es, wo ich als Kind gestreift
Und die Beere gepflückt, die am Abgrund reift;
Still war's, wie jetzt im Laube;
Fernher nur hört' ich durch Ranken-Geflecht
Die Schläge der Axt und den pickenden Specht
Und das Girren der wilden Taube."	0.0	0.0	0.0	0.0	0.0	1.0	"Aus der Heimath
Schack, Adolf Friedrich von Hier ist es, wo ich als Kind gestreift
Und die Beere gepflückt, die am Abgrund reift;
Still war's, wie jetzt im Laube;
Fernher nur hört' ich durch Ranken-Geflecht
Die Schläge der Axt und den pickenden Specht
Und das Girren der wilden Taube."	l00200152	SADNESS
4092	Hilf mir! Lingen, Thekla	"Dann findet mich der Spott der Menge nicht,
Dann laß sie schmähen und mein Tun verhöhnen —
Was ihres Alltags kalte Stimme spricht,
Soll unsrer Liebe Jauchzen übertönen."	0.0	1.0	0.0	0.0	1.0	0.0	"Hilf mir!
Lingen, Thekla Du mußt mich küssen, wie die Sonne glüht,
Hoch wie das Meer muß deine Liebe rauschen,
Wie Orgelbrausen durch die Kirche zieht,
Wie Glockenklang, so stark und hehr zu lauschen. Ich hab' in dich mein ganzes Sein gesenkt,
Und wie die Erde mußt du Kraft mir geben,
Zu tragen, was mir das Geschick verhängt,
In meiner eignen Sonne Licht zu leben. Dann findet mich der Spott der Menge nicht,
Dann laß sie schmähen und mein Tun verhöhnen —
Was ihres Alltags kalte Stimme spricht,
Soll unsrer Liebe Jauchzen übertönen."	l0030278	ANGER#LOVE
1790	Die Harfe Dehmel, Richard l00170055	"Die Harfe
Dehmel, Richard"	0.0	0.0	0.0	0.0	0.0	0.0	"Die Harfe
Dehmel, Richard"	l00170055	NONE
4226	Erlösung Falckenberg, Otto l0040150	"Da neben mir, ein leises, leises Weinen,
und deine Lippen brennen auf den meinen
so übervoll von wildem Leidverlangen — —"	0.0	0.0	0.0	0.0	1.0	1.0	"In meiner Seele ist das letzte Licht verglommen. Nun ragt um mich die starre Einsamkeit
wie schwarze Felsen riesenhaft empor,
nun fuhrt kein flügelweites Tor
aus diesem engen, tränenlosen Leid. So war ich nie allein. So ohne Wunsch und ohne Wille,
lebendig eingesargt in schwarzem Schrein
voll Grabesstille. Und doch, aus Tiefen, unergründlich weit,
gleich einer fremden, rätselvollen Kunde,
hör ich, wie heiß in mir das Leben schreit
durch diese ungeheure Todesstunde — —
— — — — — — — — Da neben mir, ein leises, leises Weinen,
und deine Lippen brennen auf den meinen
so übervoll von wildem Leidverlangen — —"	l0040150	LOVE#SADNESS
2315	Dichterloos Hertz, Wilhelm Carl Heinrich [alt. Hertz, Wilhelm]	"Von allen Freuden soll ich sagen,
Und künden soll ich allen Schmerz;
Ach, Lust und Leid der Welt zu tragen,
Vermag nur des Kroniden Herz."	0.0	0.0	0.0	1.0	0.0	1.0	"Dichterloos
Hertz, Wilhelm Carl Heinrich [alt. Hertz, Wilhelm] O kennst du jenes stille Leiden,
Das deines Dichters Wange bleicht?
Ihm hat Apoll die gold'nen Saiten,
Doch seinen Nectar nicht gereicht. Wie schwach will sich's zur Form gestalten,
Was mir im Busen zehrend schafft!
Des Geistes flammende Gewalten
Versengen meines Lebens Kraft. Von allen Freuden soll ich sagen,
Und künden soll ich allen Schmerz;
Ach, Lust und Leid der Welt zu tragen,
Vermag nur des Kroniden Herz."	l0080243	JOY#SADNESS
3786	Einsamkeit Meißner, Alfred	"Und ich schleiche um die Föhren,
Horche auf der Wasser Gang,
Glaube immer noch zu hören
Deinen schmerzlichen Gesang."	0.0	0.0	0.0	1.0	0.0	1.0	"Einsamkeit
Meißner, Alfred Daß ich dein auf ewig bliebe,
Tiefes, felsumschloss'nes Thal,
Traurig-schön wie unsrer Liebe
Tiefe hoffnungsvolle Qual! Tannen schauern an den Wänden,
In der Schlucht der Bergstrom tos't,
Winkt als wie mit weißen Händen:
Komm, o komm und trinke Trost! Und ich schleiche um die Föhren,
Horche auf der Wasser Gang,
Glaube immer noch zu hören
Deinen schmerzlichen Gesang."	l00200248	JOY#SADNESS
6571	Sehnsucht Weiß, Emil Rudolf	"Schmerz und Trost der Schmerzen,
bist in einem mir —
oft am langen Tage
seufz' ich ach! nach dir."	0.0	0.0	0.0	1.0	0.0	1.0	"Sehnsucht
Weiß, Emil Rudolf Oft am langen Tage
seufz' ich ach! nach dir,
fühl' ich dich mir nahe,
sprech' ich so mit dir. In der kühlen Frühe
aufgewacht zu mir,
fühl' ich, was uns trennet,
seufz' ich ach! nach dir. Seh' dein Auge schauen
liebevoll zu mir,
schaut mich an und weilet
einen Blick bei mir. Geht von mir am Tage,
kommt zurück zu mir,
wenn ich nach dir klage,
schweigend und in mir. Schmerz und Trost der Schmerzen,
bist in einem mir —
oft am langen Tage
seufz' ich ach! nach dir."	l0030432	JOY#SADNESS
6217	Solamen Freytag, Philipp	"Ich selber hielt zu jenen,
Die solchen Trost verlacht,
Als mir noch keine Thränen
Das Schicksal hatt' gebracht."	0.0	1.0	0.0	1.0	0.0	1.0	"Solamen
Freytag, Philipp Man pflegt zumeist im Leben
Nur sehr geringen Wert
Dem alten Spruch zu geben,
Der also uns gelehrt: Es diene den Elenden
Zum Troste allezeit,
Daß sie die Blicke wenden
Auf andrer Menschen Leid. Ich selber hielt zu jenen,
Die solchen Trost verlacht,
Als mir noch keine Thränen
Das Schicksal hatt' gebracht."	l00130114	ANGER#JOY#SADNESS
2201	Hinaus! Waldow, Hermann	"So in des Lebens mächtigem Gebrause
Hab' ich auch edle Schätze mir errungen!
Ja, reich an Glück, reich an Erinnerungen
Kam ich zurück zu meiner stillen Klause."	0.0	0.0	0.0	1.0	0.0	0.0	"Dann schweigen in der Brust der Sehnsucht Klänge;
Bald ist vom Süden bis zum fernen Norden
Das „Ich“ des Weltalls Mittelpunkt geworden! —
Wie der Gesichtskreis, wird das Herz auch enge. Willst höh're Weltanschauung du gewinnen,
Dann zieh hinaus aus deiner stillen Klause;
Fort, in des Lebens mächtigem Gebrause
Wird dir ein neues Leben bald beginnen! Nicht wirst du dir in thörichter Beschränktheit
Als Mittelpunkt des Ganzen mehr erscheinen;
Nicht mehr um deine kleinen Sorgen weinen,
Nicht fühlen nur die eigene Bedrängtheit. Zusammen schrumpft zu niedern Zwerggestalten,
Was sonst so groß dir war und so hochwichtig;
Du selbst, wie klein erscheinst du dir, wie nichtig,
In diesem Wirbel mächtiger Gewalten! Und dennoch, im Bewußtsein seiner Stärke,
Hebt kühner dann dein Geist sich siegestrunken;
Der mächt'gen Flamme ist auch er ein Funken,
Die einst geschaffen diese Wunderwerke. So in des Lebens mächtigem Gebrause
Hab' ich auch edle Schätze mir errungen!
Ja, reich an Glück, reich an Erinnerungen
Kam ich zurück zu meiner stillen Klause."	l0080604	JOY
1677	Den Dichtern Schanz, Julius [Pseud. Schanz, Uli]	"Wo ist im Wirrsal dieser Tage
Ein gottbegeisterter Poet,
Der in der Völker Not und Klage
Nicht opfermutig vorwärts geht? —
Ihm sei des Himmels Thor verschlossen,
Der nur vom eignen Leide singt,
Der nicht des Geistes volle Sprossen
Als Opfer, von Gesang umgossen,
Zum Hochaltar der Menschheit bringt."	0.0	0.0	0.0	0.0	0.0	1.0	"Den Dichtern
Schanz, Julius [Pseud. Schanz, Uli] Wo ist im Wirrsal dieser Tage
Ein gottbegeisterter Poet,
Der in der Völker Not und Klage
Nicht opfermutig vorwärts geht? —
Ihm sei des Himmels Thor verschlossen,
Der nur vom eignen Leide singt,
Der nicht des Geistes volle Sprossen
Als Opfer, von Gesang umgossen,
Zum Hochaltar der Menschheit bringt."	l00130277	SADNESS
115	An Emma Frapan, Ilse	"O Freundesliebe, die du sanft und groß
Mein Leben hast durchleuchtet und getragen,
Verlaß mich nicht, nimm mich in deinen Schoß,
Und mach' mich still wie in den alten Tagen."	0.0	0.0	0.0	0.0	1.0	0.0	"An Emma
Frapan, Ilse Wie grüßt du schon von ferne, helles Fenster,
Mein müdes Aug' mit deinem trauten Scheine,
In kalter Nacht ein warmer Liebesschimmer.
Ich weiß, dort oben hat die liebe Kleine,
Zur Abwehr aller Schatten und Gespenster,
Die Lampe schon entfacht im stillen Zimmer. O leuchte du mir immer,
Mein sanftes Licht!
Für tausend Freudenkerzen
Tausch' ich dich nicht!
Für alle Menschenherzen
Dies eine nicht! O Freundesliebe, die du sanft und groß
Mein Leben hast durchleuchtet und getragen,
Verlaß mich nicht, nimm mich in deinen Schoß,
Und mach' mich still wie in den alten Tagen."	l00140125	LOVE
4801	ICH BIN JA NOCH EIN KIND FRANZ WERFEL l00300182	"Bis daß ich erst in jedem Lumpen starb,
In jeder Katz’ und jedem Gaul verreckte,
Und ein Soldat, im Wüstendurst verdarb.
Bis, grauser Sünder ich, das Sakrament weh auf der Zunge schmeckte,
Bis ich den aufgefreßnen Leib aus bitterm Bette streckte,
Nach der Gestalt, die ich verhöhnt umwarb!"	0.0	1.0	0.0	0.0	0.0	1.0	"Nie war ich Seemann, wenn das Öl ausgeht,
Wenn die tausend Wasser die Sonne verhöhnen,
Wenn die Notschüsse dröhnen,
Wenn die Rakete zitternd aufsteht.
Nie warf ich mich, Dich zu versöhnen,
O Herr, aufs Knie zum letzten Weltgebet. Nie war ich ein Kind, zermalmt in den Fabriken
Dieser elenden Zeit, mit Ärmchen, ganz benarbt!
Nie hab’ ich im Asyl gedarbt,
Weiß nicht, wie sich Mütter die Augen aussticken,
Weiß nicht die Qual, wenn Kaiserinnen nicken,
Ihr alle, die ihr starbt, ich weiß nicht, wie ihr starbt! Kenn’ ich die Lampe denn, kenn’ ich den Hut,
Die Luft, den Mond, den Herbst und alles Rauschen
Der Winde, die sich überbauschen,
Ein Antlitz böse oder gut?
Kenn’ ich der Mädchen stolz und falsches Plauschen?
Und weiß ich, ach, wie weh ein Schmeicheln tut? Du aber, Herr, stiegst nieder, auch zu mir.
Und hast die tausendfache Qual gefunden,
Du hast in jedem Weib entbunden,
Und starbst im Kot, in jedem Stück Papier,
In jedem Zirkusseehund wurdest Du geschunden,
Und Hure warst Du manchem Kavalier! O Herr, zerreiße mich!
Was soll dies dumpfe, klägliche Genießen?
Ich bin nicht wert, daß Deine Wunden fließen.
Begnade mich mit Martern, Stich um Stich!
Ich will den Tod der ganzen Welt einschließen.
O Herr, zerreiße mich! Bis daß ich erst in jedem Lumpen starb,
In jeder Katz’ und jedem Gaul verreckte,
Und ein Soldat, im Wüstendurst verdarb.
Bis, grauser Sünder ich, das Sakrament weh auf der Zunge schmeckte,
Bis ich den aufgefreßnen Leib aus bitterm Bette streckte,
Nach der Gestalt, die ich verhöhnt umwarb!"	l00300182	ANGER#SADNESS
2944	Loos Lemmermayer, Fritz	"Seitdem muß schreiten ich erstarrt durch's Leben,
Und doch — o Widerspruch! — gefühllos nicht —
Ich fürcht' und suche nichts und muß doch beben,
Sobald Nachtdunkel durch die Wolken bricht."	0.0	0.0	1.0	0.0	0.0	1.0	"Loos
Lemmermayer, Fritz Ich hab' geglüht in meinen Jugendtagen,
Die ganze Welt, ich wähnte, sie sei mein;
Da siecht' ich hin: ach tausendfält'ge Plagen,
Sie warfen hämisch auf mich Stein um Stein. Ich blutete aus tausend tiefen Wunden,
Mein Herz schrie auf: ich litt, litt ohne Schuld;
Und nie mehr hab' Genesung ich gefunden,
Ich hab' verzichtet auf des Himmels Huld. Gelernt hab' ich's in vielen bösen Jahren:
Entbehren heißt der Parze strenger Spruch;
Im Himmel auch, dem kalten, götterbaren,
Ich fürder mir kein Vateraug' mehr such'! Die graue Schwester hat in nächt'gem Flüstern
Mir's zugeraunt mit zähnelosem Mund,
Und unterm Brausen hundertjähr'ger Rüstern
Ward, schaudernd, mir ein tief Geheimniß kund. Seitdem muß schreiten ich erstarrt durch's Leben,
Und doch — o Widerspruch! — gefühllos nicht —
Ich fürcht' und suche nichts und muß doch beben,
Sobald Nachtdunkel durch die Wolken bricht."	l0070064	FEAR#SADNESS
